airport_ID,airport_name,IATA,ICAO,country,city
3728,Praia International Airport,RAI,GVNP,Cape Verde,"Praia, Santiago Island"
3729,São Filipe Airport,SFL,GVSF,Cape Verde,"Sao Filipe, Fogo Island"
3730,Baco Airport,BCO,HABC,Ethiopia,Baco
3731,Beica Airport,BEI,HABE,Ethiopia,Beica
3732,Combolcha Airport,DSE,HADC,Ethiopia,Dessie
3733,Dembidollo Airport,DEM,HADD,Ethiopia,Dembidollo
3734,Gode Airport,GDE,HAGO,Ethiopia,Gode
3735,Gore Airport,GOR,HAGR,Ethiopia,Gore
3736,Kabri Dehar Airport,ABK,HAKD,Ethiopia,Kabri Dehar
3737,Mizan Teferi Airport,MTF,HAMT,Ethiopia,Mizan Teferi
3738,Tippi Airport,TIE,HATP,Ethiopia,Tippi
3739,Alula Airport,ALU,HCMA,Somalia,Alula
3740,Bosaso Airport,BSA,HCMF,Somalia,Bosaso
3741,Aden Adde International Airport,MGQ,HCMM,Somalia,Mogadishu
3742,Galcaio Airport,GLK,HCMR,Somalia,Galcaio
3743,Burao Airport,BUO,HCMV,Somalia,Burao
3744,El Arish International Airport,AAC,HEAR,Egypt,El Arish
3745,Assiut International Airport,ATZ,HEAT,Egypt,Asyut
3746,Amboseli Airport,ASV,HKAM,Kenya,Amboseli National Park
3747,Lokichoggio Airport,LKG,HKLK,Kenya,Lokichoggio
3748,Malindi Airport,MYD,HKML,Kenya,Malindi
3749,Nanyuki Airport,NYK,HKNY,Kenya,Nanyuki
3750,Gardabya Airport,SRX,HLGD,Libya,Sirt
3751,Gamal Abdel Nasser Airport,TOB,HLGN,Libya,Tobruk
3752,Mitiga Airport,MJI,HLLM,Libya,Tripoli
3753,La Abraq Airport,LAQ,HLLQ,Libya,Al Bayda'
3754,Atbara Airport,ATB,HSAT,Sudan,Atbara
3755,Nyala Airport,UYL,HSNN,Sudan,Nyala
3756,Port Sudan New International Airport,PZU,HSPN,Sudan,Port Sudan
3757,Bukoba Airport,BKZ,HTBU,Tanzania,Bukoba
3758,Kigoma Airport,TKQ,HTKA,Tanzania,Kigoma
3759,Lindi Airport,LDI,HTLI,Tanzania,Lindi
3760,Musoma Airport,MUZ,HTMU,Tanzania,Musoma
3761,Shinyanga Airport,SHY,HTSY,Tanzania,Shinyanga
3762,Tabora Airport,TBO,HTTB,Tanzania,Tabora
3763,Arua Airport,RUA,HUAR,Uganda,Arua
3764,Gulu Airport,ULU,HUGU,Uganda,Gulu
3765,Diu Airport,DIU,VA1P,India,Diu
3766,Aberdeen Regional Airport,ABR,KABR,United States,Aberdeen
3767,Southwest Georgia Regional Airport,ABY,KABY,United States,Albany
3768,Athens Ben Epps Airport,AHN,KAHN,United States,Athens
3769,Alamogordo White Sands Regional Airport,ALM,KALM,United States,Alamogordo
3770,Waterloo Regional Airport,ALO,KALO,United States,Waterloo
3771,Walla Walla Regional Airport,ALW,KALW,United States,Walla Walla
3772,Alpena County Regional Airport,APN,KAPN,United States,Alpena
3773,Watertown Regional Airport,ATY,KATY,United States,Watertown
3774,Bradford Regional Airport,BFD,KBFD,United States,Bradford
3775,Western Neb. Rgnl/William B. Heilig Airport,BFF,KBFF,United States,Scottsbluff
3776,Raleigh County Memorial Airport,BKW,KBKW,United States,Beckley
3777,Brunswick Golden Isles Airport,BQK,KBQK,United States,Brunswick
3778,Southeast Iowa Regional Airport,BRL,KBRL,United States,Burlington
3779,Jack Mc Namara Field Airport,CEC,KCEC,United States,Crescent City
3780,Cape Girardeau Regional Airport,CGI,KCGI,United States,Cape Girardeau
3781,Chippewa County International Airport,CIU,KCIU,United States,Sault Ste Marie
3782,North Central West Virginia Airport,CKB,KCKB,United States,Clarksburg
3783,William R Fairchild International Airport,CLM,KCLM,United States,Port Angeles
3784,Houghton County Memorial Airport,CMX,KCMX,United States,Hancock
3785,Dodge City Regional Airport,DDC,KDDC,United States,Dodge City
3786,DuBois Regional Airport,DUJ,KDUJ,United States,Du Bois
3787,Chippewa Valley Regional Airport,EAU,KEAU,United States,Eau Claire
3788,Elko Regional Airport,EKO,KEKO,United States,Elko
3789,New Bedford Regional Airport,EWB,KEWB,United States,New Bedford
3790,Fayetteville Regional Grannis Field,FAY,KFAY,United States,Fayetteville
3791,Wokal Field Glasgow International Airport,GGW,KGGW,United States,Glasgow
3792,Central Nebraska Regional Airport,GRI,KGRI,United States,Grand Island
3793,Memorial Field,HOT,KHOT,United States,Hot Springs
3794,Tri-State/Milton J. Ferguson Field,HTS,KHTS,United States,Huntington
3795,Kili Airport,KIO,Q51,Marshall Islands,Kili Island
3796,Kirksville Regional Airport,IRK,KIRK,United States,Kirksville
3797,Jamestown Regional Airport,JMS,KJMS,United States,Jamestown
3798,Laramie Regional Airport,LAR,KLAR,United States,Laramie
3799,Arnold Palmer Regional Airport,LBE,KLBE,United States,Latrobe
3800,North Platte Regional Airport Lee Bird Field,LBF,KLBF,United States,North Platte
3801,Lebanon Municipal Airport,LEB,KLEB,United States,Lebanon
3802,Crater Lake-Klamath Regional Airport,LMT,KLMT,United States,Klamath Falls
3803,Lancaster Airport,LNS,KLNS,United States,Lancaster
3804,Lewistown Municipal Airport,LWT,KLWT,United States,Lewistown
3805,Lynchburg Regional Preston Glenn Field,LYH,KLYH,United States,Lynchburg
3806,Muskegon County Airport,MKG,KMKG,United States,Muskegon
3807,Frank Wiley Field,MLS,KMLS,United States,Miles City
3808,Northwest Alabama Regional Airport,MSL,KMSL,United States,Muscle Shoals
3809,Southwest Oregon Regional Airport,OTH,KOTH,United States,North Bend
3810,Owensboro Daviess County Airport,OWB,KOWB,United States,Owensboro
3811,Hattiesburg Laurel Regional Airport,PIB,KPIB,United States,Hattiesburg/Laurel
3812,Pocatello Regional Airport,PIH,KPIH,United States,Pocatello
3813,Pierre Regional Airport,PIR,KPIR,United States,Pierre
3814,Pellston Regional Airport of Emmet County Airport,PLN,KPLN,United States,Pellston
3815,Portsmouth International at Pease Airport,PSM,KPSM,United States,Portsmouth
3816,Reading Regional Carl A Spaatz Field,RDG,KRDG,United States,Reading
3817,Rhinelander Oneida County Airport,RHI,KRHI,United States,Rhinelander
3818,Southwest Wyoming Regional Airport,RKS,KRKS,United States,Rock Springs
3819,Rutland - Southern Vermont Regional Airport,RUT,KRUT,United States,Rutland
3820,San Luis County Regional Airport,SBP,KSBP,United States,San Luis Obispo
3821,Sheridan County Airport,SHR,KSHR,United States,Sheridan
3822,Adirondack Regional Airport,SLK,KSLK,United States,Saranac Lake
3823,Salina Municipal Airport,SLN,KSLN,United States,Salina
3824,Santa Maria Pub/Capt G Allan Hancock Field,SMX,KSMX,United States,Santa Maria
3825,Tupelo Regional Airport,TUP,KTUP,United States,Tupelo
3826,Quincy Regional Baldwin Field,UIN,KUIN,United States,Quincy
3827,Victoria Regional Airport,VCT,KVCT,United States,Victoria
3828,Valdosta Regional Airport,VLD,KVLD,United States,Valdosta
3829,Worland Municipal Airport,WRL,KWRL,United States,Worland
3830,Yakima Air Terminal McAllister Field,YKM,KYKM,United States,Yakima
3831,Ercan International Airport,ECN,LCEN,Cyprus,Nicosia
3832,Logroño-Agoncillo Airport,RJL,LELO,Spain,Logroño-Agoncillo
3833,Île d'Yeu Airport,IDY,LFEY,France,Île d'Yeu
3834,Angers-Loire Airport,ANE,LFJR,France,Angers/Marcé
3835,La Môle Airport,LTT,LFTZ,France,La Môle
3836,Syros Airport,JSY,LGSO,Greece,Syros Island
3837,Pécs-Pogány Airport,PEV,LHPP,Hungary,Pécs-Pogány
3838,Sármellék International Airport,SOB,LHSM,Hungary,Sármellék
3839,Aosta Airport,AOT,LIMW,Italy,Aosta
3840,Salerno Costa d'Amalfi Airport,QSR,LIRI,Italy,Salerno
3841,Corvo Airport,CVU,LPCR,Portugal,Corvo
3842,Banja Luka International Airport,BNX,LQBK,Bosnia and Herzegovina,Banja Luka
3843,Uşak Airport,USQ,LTBO,Turkey,Usak
3844,Kars Airport,KSY,LTCF,Turkey,Kars
3845,Şanlıurfa Airport,SFQ,LTCH,Turkey,Sanliurfa
3846,Kahramanmaraş Airport,KCM,LTCN,Turkey,Kahramanmaras
3847,Ağrı Airport,AJI,LTCO,Turkey,Agri
3848,Adıyaman Airport,ADF,LTCP,Turkey,Adiyaman
3849,Süleyman Demirel International Airport,ISE,LTFC,Turkey,Isparta
3850,Balıkesir Körfez Airport,EDO,LTFD,Turkey,Balikesir Korfez
3851,Samsun Çarşamba Airport,SZF,LTFH,Turkey,Samsun
3852,Žilina Airport,ILZ,LZZI,Slovakia,Žilina
3853,JAGS McCartney International Airport,GDT,MBGT,Turks and Caicos Islands,Cockburn Town
3854,Middle Caicos Airport,MDS,MBMC,Turks and Caicos Islands,Middle Caicos
3855,Salt Cay Airport,SLX,MBSY,Turks and Caicos Islands,Salt Cay
3856,Samaná El Catey International Airport,AZS,MDCY,Dominican Republic,Samana
3857,La Isabela International Airport,JBQ,MDJB,Dominican Republic,La Isabela
3858,Puerto Barrios Airport,PBR,MGPB,Guatemala,Puerto Barrios
3859,Quezaltenango Airport,AAZ,MGQZ,Guatemala,Quezaltenango
3860,Utirik Airport,UTK,03N,Marshall Islands,Utirik Island
3861,Ahuas Airport,AHS,MHAH,Honduras,Ahuas
3862,Puerto Lempira Airport,PEU,MHPL,Honduras,Puerto Lempira
3863,Mili Island Airport,MIJ,MLIP,Marshall Islands,Mili Island
3864,Captain Rogelio Castillo National Airport,CYW,MMCY,Mexico,Celaya
3865,Ciudad Constitución Airport,CUA,MMDA,Mexico,Ciudad Constitución
3866,Guerrero Negro Airport,GUB,MMGR,Mexico,Guerrero Negro
3867,El Lencero Airport,JAL,MMJA,Mexico,Jalapa
3868,Alonso Valderrama Airport,CTD,MPCE,Panama,Chitré
3869,Enrique Adolfo Jimenez Airport,ONX,MPEJ,Panama,Colón
3870,Jaqué Airport,JQE,MPJE,Panama,Jaqué
3871,Captain Ramon Xatruch Airport,PLP,MPLP,Panama,La Palma
3872,Aerotortuguero Airport,TTQ,MRAO,Costa Rica,Roxana
3873,Barra del Colorado Airport,BCL,MRBC,Costa Rica,Pococi
3874,Islita Airport,PBP,MRIA,Costa Rica,Nandayure
3875,Puerto Jimenez Airport,PJM,MRPJ,Costa Rica,Puerto Jimenez
3876,Tobias Bolanos International Airport,SYQ,MRPV,Costa Rica,San Jose
3877,Jérémie Airport,JEE,MTJE,Haiti,Jeremie
3878,Port-de-Paix Airport,PAX,MTPX,Haiti,Port-de-Paix
3879,Alberto Delgado Airport,TND,MUTD,Cuba,Trinidad
3880,Congo Town Airport,COX,MYAK,Bahamas,Andros
3881,Arthur's Town Airport,ATC,MYCA,Bahamas,Arthur's Town
3882,New Bight Airport,TBI,MYCB,Bahamas,Cat Island
3883,Colonel Hill Airport,CRI,MYCI,Bahamas,Colonel Hill
3884,Nassau Paradise Island Airport,PID,MYPI,Bahamas,Nassau
3885,Enua Airport,AIU,NCAT,Cook Islands,Atiu Island
3886,Mangaia Island Airport,MGS,NCMG,Cook Islands,Mangaia Island
3887,Manihiki Island Airport,MHX,NCMH,Cook Islands,Manihiki Island
3888,Mauke Airport,MUK,NCMK,Cook Islands,Mauke Island
3889,Mitiaro Island Airport,MOI,NCMR,Cook Islands,Mitiaro Island
3890,Tongareva Airport,PYE,NCPY,Cook Islands,Penrhyn Island
3891,Cicia Airport,ICI,NFCI,Fiji,Cicia
3892,Malolo Lailai Island Airport,PTF,NFFO,Fiji,Malolo Lailai Island
3893,Vunisea Airport,KDV,NFKD,Fiji,Vunisea
3894,Mana Island Airport,MNF,NFMA,Fiji,Mana Island
3895,Moala Airport,MFJ,NFMO,Fiji,Moala
3896,Ngau Airport,NGI,NFNG,Fiji,Ngau
3897,Lakeba Island Airport,LKB,NFNK,Fiji,Lakeba Island
3898,Labasa Airport,LBS,NFNL,Fiji,Lambasa
3899,Matei Airport,TVU,NFNM,Fiji,Matei
3900,Koro Island Airport,KXF,NFNO,Fiji,Koro Island
3901,Rotuma Airport,RTA,NFNR,Fiji,Rotuma
3902,Savusavu Airport,SVU,NFNS,Fiji,Savusavu
3903,Kaufana Airport,EUA,NFTE,Tonga,Eua Island
3904,Lifuka Island Airport,HPA,NFTL,Tonga,Lifuka
3905,Mata'aho Airport,NFO,NFTO,Tonga,"Angaha, Niuafo'ou Island"
3906,Kuini Lavenia Airport,NTT,NFTP,Tonga,Niuatoputapu
3907,Vanua Balavu Airport,VBV,NFVB,Fiji,Vanua Balavu
3908,Niue International Airport,IUE,NIUE,Niue,Alofi
3909,Pointe Vele Airport,FUT,NLWF,Wallis and Futuna,Futuna Island
3910,Maota Airport,MXS,NSMA,Samoa,Savaii Island
3911,Apataki Airport,APK,NTGD,French Polynesia,Apataki
3912,Ahe Airport,AHE,NTHE,French Polynesia,Ahe
3913,Hiva Oa-Atuona Airport,AUQ,NTMN,French Polynesia,Hiva-oa
3914,Ua Pou Airport,UAP,NTMP,French Polynesia,Ua Pou
3915,Ua Huka Airport,UAH,NTMU,French Polynesia,Ua Huka
3916,Mota Lava Airport,MTV,NVSA,Vanuatu,Ablow
3917,Sola Airport,SLH,NVSC,Vanuatu,Sola
3918,Torres Airstrip,TOH,NVSD,Vanuatu,Loh/Linua
3919,Siwo Airport,EAE,NVSE,Vanuatu,Sangafa
3920,Craig Cove Airport,CCV,NVSF,Vanuatu,Craig Cove
3921,Longana Airport,LOD,NVSG,Vanuatu,Longana
3922,Sara Airport,SSR,NVSH,Vanuatu,Pentecost Island
3923,Tavie Airport,PBJ,NVSI,Vanuatu,Paama Island
3924,Lamap Airport,LPM,NVSL,Vanuatu,Lamap
3925,Lamen Bay Airport,LNB,NVSM,Vanuatu,Lamen Bay
3926,Maewo-Naone Airport,MWF,NVSN,Vanuatu,Maewo Island
3927,Lonorore Airport,LNE,NVSO,Vanuatu,Lonorore
3928,Norsup Airport,NUS,NVSP,Vanuatu,Norsup
3929,Gaua Island Airport,ZGU,NVSQ,Vanuatu,Gaua Island
3930,Redcliffe Airport,RCL,NVSR,Vanuatu,Redcliffe
3931,Santo Pekoa International Airport,SON,NVSS,Vanuatu,Santo
3932,Tongoa Airport,TGH,NVST,Vanuatu,Tongoa Island
3933,Uléi Airport,ULB,NVSU,Vanuatu,Ambryn Island
3934,Valesdir Airport,VLS,NVSV,Vanuatu,Valesdir
3935,Southwest Bay Airport,SWJ,NVSX,Vanuatu,Malekula Island
3936,North West Santo Airport,OLJ,NVSZ,Vanuatu,Olpoi
3937,Aneityum Airport,AUY,NVVA,Vanuatu,Anelghowhat
3938,Aniwa Airport,AWD,NVVB,Vanuatu,Aniwa
3939,Dillon's Bay Airport,DLY,NVVD,Vanuatu,Dillon's Bay
3940,Futuna Airport,FTA,NVVF,Vanuatu,Futuna Island
3941,Ipota Airport,IPA,NVVI,Vanuatu,Ipota
3942,Tiga Airport,TGJ,NWWA,New Caledonia,Tiga
3943,Île Art - Waala Airport,BMY,NWWC,New Caledonia,Waala
3944,Île des Pins Airport,ILP,NWWE,New Caledonia,Île des Pins
3945,Fayzabad Airport,FBD,OAFZ,Afghanistan,Faizabad
3946,Al-Jawf Domestic Airport,AJF,OESK,Saudi Arabia,Al-Jawf
3947,Wadi Al Dawasir Airport,WAE,OEWD,Saudi Arabia,Wadi-al-dawasir
3948,Khoram Abad Airport,KHD,OICK,Iran,Khorram Abad
3949,Bam Airport,BXR,OIKM,Iran,Bam
3950,Rafsanjan Airport,RJN,OIKR,Iran,Rafsanjan
3951,Bojnord Airport,BJB,OIMN,Iran,Bojnourd
3952,Sabzevar National Airport,AFZ,OIMS,Iran,Sabzevar
3953,Noshahr Airport,NSH,OINN,Iran,Noshahr
3954,Dasht-e Naz Airport,SRY,OINZ,Iran,Dasht-e-naz
3955,Lar Airport,LRR,OISL,Iran,Lar
3956,Ardabil Airport,ADU,OITL,Iran,Ardabil
3957,Urmia Airport,OMH,OITR,Iran,Uromiyeh
3958,Al Ain International Airport,AAN,OMAL,United Arab Emirates,Al Ain
3959,Bannu Airport,BNP,OPBN,Pakistan,Bannu
3960,Bahawalpur Airport,BHV,OPBW,Pakistan,Bahawalpur
3961,Chitral Airport,CJL,OPCH,Pakistan,Chitral
3962,Dalbandin Airport,DBA,OPDB,Pakistan,Dalbandin
3963,Dera Ghazi Khan Airport,DEA,OPDG,Pakistan,Dera Ghazi Khan
3964,Dera Ismael Khan Airport,DSK,OPDI,Pakistan,Dera Ismael Khan
3965,Jiwani Airport,JIW,OPJI,Pakistan,Jiwani
3966,Hyderabad Airport,HDD,OPKD,Pakistan,Hyderabad
3967,Khuzdar Airport,KDD,OPKH,Pakistan,Khuzdar
3968,Ormara Airport,ORW,OPOR,Pakistan,Ormara Raik
3969,Parachinar Airport,PAJ,OPPC,Pakistan,Parachinar
3970,Skardu Airport,KDU,OPSD,Pakistan,Skardu
3971,Sehwan Sharif Airport,SYW,OPSN,Pakistan,Sehwan Sharif
3972,Turbat International Airport,TUK,OPTU,Pakistan,Turbat
3973,Sulaymaniyah International Airport,ISU,ORSU,Iraq,Sulaymaniyah
3974,Kamishly Airport,KAC,OSKL,Syria,Kamishly
3975,Sayun International Airport,GXF,OYSY,Yemen,Sayun Intl
3976,Adak Airport,ADK,PADK,United States,Adak Island
3977,Gustavus Airport,GST,PAGS,United States,Gustavus
3978,Skagway Airport,SGY,PAGY,United States,Skagway
3979,Holy Cross Airport,HCR,PAHC,United States,Holy Cross
3980,Haines Airport,HNS,PAHN,United States,Haines
3981,Kalskag Airport,KLG,PALG,United States,Kalskag
3982,McGrath Airport,MCG,PAMC,United States,Mcgrath
3983,Mountain Village Airport,MOU,PAMO,United States,Mountain Village
3984,Aniak Airport,ANI,PANI,United States,Aniak
3985,Chevak Airport,VAK,PAVA,United States,Chevak
3986,Wrangell Airport,WRG,PAWG,United States,Wrangell
3987,Balimo Airport,OPU,AYBM,Papua New Guinea,Balimo
3988,Baimuru Airport,VMU,AYBA,Papua New Guinea,Baimuru
3989,Kalaupapa Airport,LUP,PHLU,United States,Molokai
3990,Eniwetok Airport,ENT,PKMA,Marshall Islands,Eniwetok Atoll
3991,Matsu Nangan Airport,LZN,RCFG,Taiwan,Matsu Islands
3992,Hengchun Airport,HCN,RCKW,Taiwan,Hengchun
3993,Matsu Beigan Airport,MFK,RCMT,Taiwan,Matsu Islands
3994,Kushiro Airport,KUH,RJCK,Japan,Kushiro
3995,Okadama Airport,OKD,RJCO,Japan,Sapporo
3996,Saga Airport,HSG,RJFS,Japan,Saga
3997,Nagoya Airport,NKM,RJNA,Japan,Nagoya
3998,Iwami Airport,IWJ,RJOW,Japan,Iwami
3999,Fukushima Airport,FKS,RJSF,Japan,Fukushima
4000,Odate Noshiro Airport,ONJ,RJSR,Japan,Odate Noshiro
4001,Shonai Airport,SYO,RJSY,Japan,Shonai
4002,Miyakejima Airport,MYE,RJTQ,Japan,Miyakejima
4003,Kunsan Air Base,KUV,RKJK,South Korea,Kunsan
4004,Mokpo Heliport,MPK,RKJM,South Korea,Mokpo
4005,Wonju/Hoengseong Air Base (K-38/K-46),WJU,RKNW,South Korea,Wonju
4006,Yangyang International Airport,YNY,RKNY,South Korea,Sokcho / Gangneung
4007,Sacheon Air Base/Airport,HIN,RKPS,South Korea,Sacheon
4008,Cheongju International Airport/Cheongju Air Base (K-59/G-513),CJJ,RKTU,South Korea,Chongju
4009,Subic Bay International Airport,SFS,RPLB,Philippines,Olongapo City
4010,Cuyo Airport,CYU,RPLO,Philippines,Cuyo
4011,Camiguin Airport,CGM,RPMH,Philippines,Camiguin
4012,Jolo Airport,JOL,RPMJ,Philippines,Jolo
4013,Sanga Sanga Airport,TWT,RPMN,Philippines,Sanga Sanga
4014,Surigao Airport,SUG,RPMS,Philippines,Sangley Point
4015,Tandag Airport,TDG,RPMW,Philippines,Tandag
4016,Naga Airport,WNP,RPUN,Philippines,Naga
4017,Basco Airport,BSO,RPUO,Philippines,Basco
4018,San Fernando Airport,SFE,RPUS,Philippines,San Fernando
4019,Tuguegarao Airport,TUG,RPUT,Philippines,Tuguegarao
4020,Virac Airport,VRC,RPUV,Philippines,Virac
4021,Calbayog Airport,CYP,RPVC,Philippines,Calbayog City
4022,Catarman National Airport,CRM,RPVF,Philippines,Catarman
4023,Moises R. Espinosa Airport,MBT,RPVJ,Philippines,Masbate
4024,Roxas Airport,RXS,RPVR,Philippines,Roxas City
4025,General Enrique Mosconi Airport,TTG,SAST,Argentina,Tartagal
4026,Las Heras Airport,LHS,SAVH,Argentina,Las Heras
4027,Antoine de Saint Exupéry Airport,OES,SAVN,Argentina,San Antonio Oeste
4028,Lago Argentino Airport,ING,SAWA,Argentina,El Calafate
4029,Gobernador Gregores Airport,GGS,SAWR,Argentina,Gobernador Gregores
4030,Santa Teresita Airport,SST,SAZL,Argentina,Santa Teresita
4031,Necochea Airport,NEC,SAZO,Argentina,Necochea
4032,Orlando Bezerra de Menezes Airport,JDO,SBJU,Brazil,Juazeiro Do Norte
4033,Coronel Horácio de Mattos Airport,LEC,SBLE,Brazil,Lençóis
4034,Macaé Airport,MEA,SBME,Brazil,Macaé
4035,Frank Miloye Milenkowichi–Marília State Airport,MII,SBML,Brazil,Marília
4036,Vitória da Conquista Airport,VDC,SBQV,Brazil,Vitória Da Conquista
4037,Santa Maria Airport,RIA,SBSM,Brazil,Santa Maria
4038,Toledo Airport,TOW,SBTD,Brazil,Toledo
4039,Ricardo García Posada Airport,ESR,SCES,Chile,El Salvador
4040,Pucón Airport,ZPC,SCPC,Chile,Pucon
4041,Sorocaba Airport,SOD,SDCO,Brazil,Sorocaba
4042,San Cristóbal Airport,SCY,SEST,Ecuador,San Cristóbal
4043,Camilo Ponce Enriquez Airport,LOH,SETM,Ecuador,La Toma (Catamayo)
4044,General Rivadeneira Airport,ESM,SETN,Ecuador,Esmeraldas
4045,Port Stanley Airport,PSY,SFAL,Falkland Islands,Stanley
4046,Santa Ana Airport,CRC,SKGO,Colombia,Cartago
4047,Caucaya Airport,LQM,SKLG,Colombia,Puerto Leguízamo
4048,La Pedrera Airport,LPD,SKLP,Colombia,La Pedrera
4049,Reyes Murillo Airport,NQU,SKNQ,Colombia,Nuquí
4050,Obando Airport,PDA,SKPD,Colombia,Puerto Inírida
4051,El Yopal Airport,EYP,SKYP,Colombia,Yopal
4052,Capitán de Av. Emilio Beltrán Airport,GYA,SLGY,Bolivia,Guayaramerín
4053,Puerto Rico Airport,PUR,SLPR,Bolivia,Puerto Rico/Manuripi
4054,Capitán Av. Selin Zeitun Lopez Airport,RIB,SLRI,Bolivia,Riberalta
4055,Reyes Airport,REY,SLRY,Bolivia,Reyes
4056,Capitán Av. German Quiroga G. Airport,SRJ,SLSB,Bolivia,San Borja
4057,Zorg en Hoop Airport,ORG,SMZO,Suriname,Paramaribo
4058,Mucuri Airport,MVS,SNMU,Brazil,Mucuri
4059,Mayor General FAP Armando Revoredo Iglesias Airport,CJA,SPJR,Peru,Cajamarca
4060,Alferez Fap David Figueroa Fernandini Airport,HUU,SPNC,Peru,Huánuco
4061,Maria Reiche Neuman Airport,NZC,SPZA,Peru,Nazca
4062,Santa Rosa Airport,SRA,SSZR,Brazil,Santa Rosa
4063,Escuela Mariscal Sucre Airport,MYC,SVBS,Venezuela,Maracay
4064,Juan Pablo Pérez Alfonso Airport,VIG,SVVG,Venezuela,El Vigía
4065,Ji-Paraná Airport,JPR,SWJI,Brazil,Ji-Paraná
4066,Codrington Airport,BBQ,TAPH,Antigua and Barbuda,Codrington
4067,La Désirade Airport,DSD,TFFA,Guadeloupe,Grande Anse
4068,Baillif Airport,BBR,TFFB,Guadeloupe,Basse Terre
4069,St-François Airport,SFC,TFFC,Guadeloupe,St-François
4070,Les Bases Airport,GBJ,TFFM,Guadeloupe,Grand Bourg
4071,Vance W. Amory International Airport,NEV,TKPN,Saint Kitts and Nevis,Charlestown
4072,Virgin Gorda Airport,VIJ,TUPW,British Virgin Islands,Spanish Town
4073,J F Mitchell Airport,BQU,TVSB,Saint Vincent and the Grenadines,Bequia
4074,Union Island International Airport,UNI,TVSU,Saint Vincent and the Grenadines,Union Island
4075,Kokshetau Airport,KOV,UACK,Kazakhstan,Kokshetau
4076,Petropavlosk South Airport,PPK,UACP,Kazakhstan,Petropavlosk
4077,Zhezkazgan Airport,DZN,UAKD,Kazakhstan,Zhezkazgan
4078,Ust-Kamennogorsk Airport,UKK,UASK,Kazakhstan,Ust Kamenogorsk
4079,Kostanay West Airport,KSN,UAUU,Kazakhstan,Kostanay
4080,Ganja Airport,KVD,UBBG,Azerbaijan,Ganja
4081,Nakhchivan Airport,NAJ,UBBN,Azerbaijan,Nakhchivan
4082,Chulman Airport,NER,UELL,Russia,Neryungri
4083,Polyarny Airport,PYJ,UERP,Russia,Yakutia
4084,Chokurdakh Airport,CKH,UESO,Russia,Chokurdah
4085,Cherskiy Airport,CYX,UESS,Russia,Cherskiy
4086,Tiksi Airport,IKS,UEST,Russia,Tiksi
4087,Komsomolsk-on-Amur Airport,KXK,UHKK,Russia,Komsomolsk-on-Amur
4088,Ugolny Airport,DYR,UHMA,Russia,Anadyr
4089,Okhotsk Airport,OHO,UHOO,Russia,Okhotsk
4090,Ujae Atoll Airport,UJE,UJAP,Marshall Islands,Ujae Atoll
4091,Mariupol International Airport,MPW,UKCM,Ukraine,Mariupol International
4092,Luhansk International Airport,VSG,UKCW,Ukraine,Lugansk
4093,Zaporizhzhia International Airport,OZH,UKDE,Ukraine,Zaporozhye
4094,Kryvyi Rih International Airport,KWG,UKDR,Ukraine,Krivoy Rog
4095,Kharkiv International Airport,HRK,UKHH,Ukraine,Kharkov
4096,Ivano-Frankivsk International Airport,IFO,UKLI,Ukraine,Ivano-Frankivsk
4097,Chernivtsi International Airport,CWC,UKLN,Ukraine,Chernovtsk
4098,Rivne International Airport,RWN,UKLR,Ukraine,Rivne
4099,Uzhhorod International Airport,UDJ,UKLU,Ukraine,Uzhgorod
4100,Solovki Airport,CSH,ULAS,Russia,Solovetsky Islands
4101,Cherepovets Airport,CEE,ULBC,Russia,Cherepovets
4102,Amderma Airport,AMV,ULDD,Russia,Amderma
4103,Kotlas Airport,KSZ,ULKK,Russia,Kotlas
4104,Petrozavodsk Airport,PES,ULPB,Russia,Petrozavodsk
4105,Hrodna Airport,GNA,UMMG,Belarus,Hrodna
4106,Mogilev Airport,MVQ,UMOO,Belarus,Mogilev
4107,Yeniseysk Airport,EIE,UNII,Russia,Yeniseysk
